Country Name,Country Code,Indicator Name,Indicator Code,Year,Forest Area (% of land)
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.604446776415
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,2021,27.3603228095069
Burkina Faso,BFA,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.5380116959064
Bangladesh,BGD,Forest area (% of land area),AG.LND.FRST.ZS,2021,14.4687716063609
Bulgaria,BGR,Forest area (% of land area),AG.LND.FRST.ZS,2021,35.9801031687546
Bahrain,BHR,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.911392405063291
"Bahamas, The",BHS,Forest area (% of land area),AG.LND.FRST.ZS,2021,50.9350649350649
Bosnia and Herzegovina,BIH,Forest area (% of land area),AG.LND.FRST.ZS,2021,42.7326171875
Belarus,BLR,Forest area (% of land area),AG.LND.FRST.ZS,2021,43.2722345405272
Belize,BLZ,Forest area (% of land area),AG.LND.FRST.ZS,2021,55.4971503726436
Bermuda,BMU,Forest area (% of land area),AG.LND.FRST.ZS,2021,18.5185185185185
Bolivia,BOL,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.7283054555525
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,2021,59.2705274977447
Barbados,BRB,Forest area (% of land area),AG.LND.FRST.ZS,2021,14.6511627906977
Brunei Darussalam,BRN,Forest area (% of land area),AG.LND.FRST.ZS,2021,72.1062618595825
Bhutan,BTN,Forest area (% of land area),AG.LND.FRST.ZS,2021,71.5013109596224
Botswana,BWA,Forest area (% of land area),AG.LND.FRST.ZS,2021,26.7083090713391
Central African Republic,CAF,Forest area (% of land area),AG.LND.FRST.ZS,2021,35.7523516003724
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.4701279256318
Central Europe and the Baltics,CEB,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.5892800367668
Switzerland,CHE,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.2086033202538
Channel Islands,CHI,Forest area (% of land area),AG.LND.FRST.ZS,2021,5.15151515151515
Chile,CHL,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.6574727113292
China,CHN,Forest area (% of land area),AG.LND.FRST.ZS,2021,23.631528267902
Cote d'Ivoire,CIV,Forest area (% of land area),AG.LND.FRST.ZS,2021,8.5654927672956
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,2021,42.9110448266379
"Congo, Dem. Rep.",COD,Forest area (% of land area),AG.LND.FRST.ZS,2021,55.1614932621689
"Congo, Rep.",COG,Forest area (% of land area),AG.LND.FRST.ZS,2021,64.2196193265007
Colombia,COL,Forest area (% of land area),AG.LND.FRST.ZS,2021,53.1253958539883
Comoros,COM,Forest area (% of land area),AG.LND.FRST.ZS,2021,17.4529822675981
Cabo Verde,CPV,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.4193548387097
Costa Rica,CRI,Forest area (% of land area),AG.LND.FRST.ZS,2021,59.7579318448884
Caribbean small states,CSS,Forest area (% of land area),AG.LND.FRST.ZS,2021,89.6648789277109
Cuba,CUB,Forest area (% of land area),AG.LND.FRST.ZS,2021,31.233140655106
Curacao,CUW,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.157657657657658
Cayman Islands,CYM,Forest area (% of land area),AG.LND.FRST.ZS,2021,52.75
Cyprus,CYP,Forest area (% of land area),AG.LND.FRST.ZS,2021,18.6699134199134
Czechia,CZE,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.7066980208929
Germany,DEU,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.6826755201923
Djibouti,DJI,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.253377911993098
Dominica,DMA,Forest area (% of land area),AG.LND.FRST.ZS,2021,63.8266666666667
Denmark,DNK,Forest area (% of land area),AG.LND.FRST.ZS,2021,15.7345
Dominican Republic,DOM,Forest area (% of land area),AG.LND.FRST.ZS,2021,44.6530791098888
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.822227647758509
East Asia & Pacific (excluding high income),EAP,Forest area (% of land area),AG.LND.FRST.ZS,2021,30.5126618369843
Early-demographic dividend,EAR,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.7044536487043
East Asia & Pacific,EAS,Forest area (% of land area),AG.LND.FRST.ZS,2021,27.1947367886103
Europe & Central Asia (excluding high income),ECA,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.1967355491298
Europe & Central Asia,ECS,Forest area (% of land area),AG.LND.FRST.ZS,2021,38.5409994875957
Ecuador,ECU,Forest area (% of land area),AG.LND.FRST.ZS,2021,50.0626509904977
"Egypt, Arab Rep.",EGY,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0451855944547692
Euro area,EMU,Forest area (% of land area),AG.LND.FRST.ZS,2021,38.6407612725581
Eritrea,ERI,Forest area (% of land area),AG.LND.FRST.ZS,2021,8.69210834634981
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,2021,37.1727521093233
Estonia,EST,Forest area (% of land area),AG.LND.FRST.ZS,2021,57.0385964912281
Ethiopia,ETH,Forest area (% of land area),AG.LND.FRST.ZS,2021,15.0593041787166
European Union,EUU,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.8828795862797
Fragile and conflict affected situations,FCS,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.9070028606346
Finland,FIN,Forest area (% of land area),AG.LND.FRST.ZS,2021,73.7264996576714
Fiji,FJI,Forest area (% of land area),AG.LND.FRST.ZS,2021,62.7640941434045
France,FRA,Forest area (% of land area),AG.LND.FRST.ZS,2021,31.6613612829349
Faroe Islands,FRO,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0583941605839416
"Micronesia, Fed. Sts.",FSM,Forest area (% of land area),AG.LND.FRST.ZS,2021,92.0714285714286
Gabon,GAB,Forest area (% of land area),AG.LND.FRST.ZS,2021,91.2745760080723
United Kingdom,GBR,Forest area (% of land area),AG.LND.FRST.ZS,2021,13.2214553796553
Georgia,GEO,Forest area (% of land area),AG.LND.FRST.ZS,2021,40.6159159591308
Ghana,GHA,Forest area (% of land area),AG.LND.FRST.ZS,2021,35.1286771589176
Gibraltar,GIB,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0
Guinea,GIN,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.0244180367898
"Gambia, The",GMB,Forest area (% of land area),AG.LND.FRST.ZS,2021,23.4123814229249
Guinea-Bissau,GNB,Forest area (% of land area),AG.LND.FRST.ZS,2021,70.1127311522048
Equatorial Guinea,GNQ,Forest area (% of land area),AG.LND.FRST.ZS,2021,86.9896613190731
Greece,GRC,Forest area (% of land area),AG.LND.FRST.ZS,2021,30.2699767261443
Grenada,GRD,Forest area (% of land area),AG.LND.FRST.ZS,2021,52.0588235294118
Greenland,GRL,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0005359970763795
Guatemala,GTM,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.812616648003
Guam,GUM,Forest area (% of land area),AG.LND.FRST.ZS,2021,51.8518518518518
Guyana,GUY,Forest area (% of land area),AG.LND.FRST.ZS,2021,93.5033441706884
High income,HIC,Forest area (% of land area),AG.LND.FRST.ZS,2021,36.1927275087533
Honduras,HND,Forest area (% of land area),AG.LND.FRST.ZS,2021,56.6476896952364
Heavily indebted poor countries (HIPC),HPC,Forest area (% of land area),AG.LND.FRST.ZS,2021,26.9347567808728
Croatia,HRV,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.6963902787706
Haiti,HTI,Forest area (% of land area),AG.LND.FRST.ZS,2021,12.4887518142235
Hungary,HUN,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.4803495507342
IBRD only,IBD,Forest area (% of land area),AG.LND.FRST.ZS,2021,33.7745996726421
IDA & IBRD total,IBT,Forest area (% of land area),AG.LND.FRST.ZS,2021,31.7049366297868
IDA total,IDA,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.9118905530878
IDA blend,IDB,Forest area (% of land area),AG.LND.FRST.ZS,2021,30.5540595132963
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2021,48.3619448681206
IDA only,IDX,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.7953857845211
Isle of Man,IMN,Forest area (% of land area),AG.LND.FRST.ZS,2021,6.07017543859649
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.3598290052099
Ireland,IRL,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.4097837131659
"Iran, Islamic Rep.",IRN,Forest area (% of land area),AG.LND.FRST.ZS,2021,6.63521109399075
Iraq,IRQ,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.90036118379833
Iceland,ISL,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.515719527918278
Israel,ISR,Forest area (% of land area),AG.LND.FRST.ZS,2021,6.46950092421442
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.5308994748357
Jamaica,JAM,Forest area (% of land area),AG.LND.FRST.ZS,2021,55.4730655586334
Jordan,JOR,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.09804716534901
Japan,JPN,Forest area (% of land area),AG.LND.FRST.ZS,2021,68.4087791495199
Kazakhstan,KAZ,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.29048383153684
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,2021,6.34481849808483
Kyrgyz Republic,KGZ,Forest area (% of land area),AG.LND.FRST.ZS,2021,6.95318039624609
Cambodia,KHM,Forest area (% of land area),AG.LND.FRST.ZS,2021,44.825968728756
Kiribati,KIR,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.45679012345679
St. Kitts and Nevis,KNA,Forest area (% of land area),AG.LND.FRST.ZS,2021,42.3076923076923
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,2021,64.3135245901639
Kuwait,KWT,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.350729517396184
Latin America & Caribbean (excluding high income),LAC,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.7241576181147
Lao PDR,LAO,Forest area (% of land area),AG.LND.FRST.ZS,2021,71.7547660311958
Lebanon,LBN,Forest area (% of land area),AG.LND.FRST.ZS,2021,14.069403714565
Liberia,LBR,Forest area (% of land area),AG.LND.FRST.ZS,2021,78.7705564784053
Libya,LBY,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.123327687918433
St. Lucia,LCA,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.0491803278688
Latin America & Caribbean,LCN,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.3779012956611
Least developed countries: UN classification,LDC,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.9616041319248
Low income,LIC,Forest area (% of land area),AG.LND.FRST.ZS,2021,20.572509519201
Liechtenstein,LIE,Forest area (% of land area),AG.LND.FRST.ZS,2021,41.875
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.1070158422244
Lower middle income,LMC,Forest area (% of land area),AG.LND.FRST.ZS,2021,29.5353555578199
Low & middle income,LMY,Forest area (% of land area),AG.LND.FRST.ZS,2021,27.7505291849263
Lesotho,LSO,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.13702239789196
Late-demographic dividend,LTE,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.5482953595202
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,2021,35.1807490816164
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.4538272103664
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,2021,54.8716053350474
St. Martin (French part),MAF,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.8
Morocco,MAR,Forest area (% of land area),AG.LND.FRST.ZS,2021,12.8903354246023
Monaco,MCO,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.7227782832878
Madagascar,MDG,Forest area (% of land area),AG.LND.FRST.ZS,2021,21.3416925060158
Maldives,MDV,Forest area (% of land area),AG.LND.FRST.ZS,2021,2.73333333333333
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Forest area (% of land area),AG.LND.FRST.ZS,2021,2.20991635593915
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,2021,33.7273678335348
Marshall Islands,MHL,Forest area (% of land area),AG.LND.FRST.ZS,2021,52.2222222222222
Middle income,MIC,Forest area (% of land area),AG.LND.FRST.ZS,2021,29.3180967846207
North Macedonia,MKD,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.7101506740682
Mali,MLI,Forest area (% of land area),AG.LND.FRST.ZS,2021,10.896663634352
Malta,MLT,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.4375
Myanmar,MMR,Forest area (% of land area),AG.LND.FRST.ZS,2021,43.2901466284646
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Forest area (% of land area),AG.LND.FRST.ZS,2021,2.63370390888489
Montenegro,MNE,Forest area (% of land area),AG.LND.FRST.ZS,2021,61.4869888475836
Mongolia,MNG,Forest area (% of land area),AG.LND.FRST.ZS,2021,9.09894465963877
Northern Mariana Islands,MNP,Forest area (% of land area),AG.LND.FRST.ZS,2021,52.9565217391304
Mozambique,MOZ,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.412173122409
Mauritania,MRT,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.298211603764432
Mauritius,MUS,Forest area (% of land area),AG.LND.FRST.ZS,2021,19.4341512268403
Malawi,MWI,Forest area (% of land area),AG.LND.FRST.ZS,2021,23.3315655494272
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2021,58.0243189773246
North America,NAC,Forest area (% of land area),AG.LND.FRST.ZS,2021,36.6124410534822
Namibia,NAM,Forest area (% of land area),AG.LND.FRST.ZS,2021,7.97761420641572
New Caledonia,NCL,Forest area (% of land area),AG.LND.FRST.ZS,2021,45.8380743982495
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.842567300860504
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,2021,23.5664876972232
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,2021,27.4848761841449
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.001980991981
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,2021,33.4581491750625
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,2021,41.5907220090687
Nauru,NRU,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,2021,37.6306509437545
OECD members,OED,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.9271979636977
Oman,OMN,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0078620355411954
Other small states,OSS,Forest area (% of land area),AG.LND.FRST.ZS,2021,29.9212248743262
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,2021,4.7796803652968
Panama,PAN,Forest area (% of land area),AG.LND.FRST.ZS,2021,56.6517026152602
Peru,PER,Forest area (% of land area),AG.LND.FRST.ZS,2021,56.373072890625
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.226045544488
Palau,PLW,Forest area (% of land area),AG.LND.FRST.ZS,2021,90.195652173913
Papua New Guinea,PNG,Forest area (% of land area),AG.LND.FRST.ZS,2021,79.1022170207128
Poland,POL,Forest area (% of land area),AG.LND.FRST.ZS,2021,31.0192747468148
Pre-demographic dividend,PRE,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.6308376016006
Puerto Rico (US),PRI,Forest area (% of land area),AG.LND.FRST.ZS,2021,56.011273957159
"Korea, Dem. People's Rep.",PRK,Forest area (% of land area),AG.LND.FRST.ZS,2021,49.903330288182
Portugal,PRT,Forest area (% of land area),AG.LND.FRST.ZS,2021,36.154994891142
Paraguay,PRY,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.8261432167128
West Bank and Gaza,PSE,Forest area (% of land area),AG.LND.FRST.ZS,2021,1.68298755186722
Pacific island small states,PSS,Forest area (% of land area),AG.LND.FRST.ZS,2021,68.5720966484801
Post-demographic dividend,PST,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.2979604407562
French Polynesia,PYF,Forest area (% of land area),AG.LND.FRST.ZS,2021,43.0596369922213
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.0
Romania,ROU,Forest area (% of land area),AG.LND.FRST.ZS,2021,30.1158292767733
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,2021,49.7843360788722
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.2282124037292
South Asia,SAS,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.4285377097768
Saudi Arabia,SAU,Forest area (% of land area),AG.LND.FRST.ZS,2021,0.454484134921779
Sudan,SDN,Forest area (% of land area),AG.LND.FRST.ZS,2021,9.73629014989293
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,2021,41.6982288474523
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2021,21.4345403899721
Solomon Islands,SLB,Forest area (% of land area),AG.LND.FRST.ZS,2021,90.1121829224723
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,2021,34.8455250761984
El Salvador,SLV,Forest area (% of land area),AG.LND.FRST.ZS,2021,27.9623552123552
San Marino,SMR,Forest area (% of land area),AG.LND.FRST.ZS,2021,16.6666666666667
Somalia,SOM,Forest area (% of land area),AG.LND.FRST.ZS,2021,9.40996907578028
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,2021,32.3812581757641
Sub-Saharan Africa (excluding high income),SSA,Forest area (% of land area),AG.LND.FRST.ZS,2021,26.6301008835206
South Sudan,SSD,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.3256215087114
Sub-Saharan Africa,SSF,Forest area (% of land area),AG.LND.FRST.ZS,2021,26.0844102587115
Small states,SST,Forest area (% of land area),AG.LND.FRST.ZS,2021,65.5626369576684
Sao Tome and Principe,STP,Forest area (% of land area),AG.LND.FRST.ZS,2021,53.4166666666667
Suriname,SUR,Forest area (% of land area),AG.LND.FRST.ZS,2021,94.6001457500987
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,2021,40.05615640599
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,2021,61.3711140025029
Sweden,SWE,Forest area (% of land area),AG.LND.FRST.ZS,2021,68.6996660773915
Eswatini,SWZ,Forest area (% of land area),AG.LND.FRST.ZS,2021,28.9982558139535
Sint Maarten (Dutch part),SXM,Forest area (% of land area),AG.LND.FRST.ZS,2021,10.8823529411765
Seychelles,SYC,Forest area (% of land area),AG.LND.FRST.ZS,2021,73.2608695652174
Syrian Arab Republic,SYR,Forest area (% of land area),AG.LND.FRST.ZS,2021,2.84310842454937
Turks and Caicos Islands,TCA,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.0736842105263
Chad,TCD,Forest area (% of land area),AG.LND.FRST.ZS,2021,3.33650992693774
East Asia & Pacific (IDA & IBRD countries),TEA,Forest area (% of land area),AG.LND.FRST.ZS,2021,30.3673334512939
Europe & Central Asia (IDA & IBRD countries),TEC,Forest area (% of land area),AG.LND.FRST.ZS,2021,39.317684732671
Togo,TGO,Forest area (% of land area),AG.LND.FRST.ZS,2021,22.1788931788932
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2021,38.8283192076572
Tajikistan,TJK,Forest area (% of land area),AG.LND.FRST.ZS,2021,3.0607392463434
Turkmenistan,TKM,Forest area (% of land area),AG.LND.FRST.ZS,2021,8.78215904496414
Latin America & the Caribbean (IDA & IBRD countries),TLA,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.4533703526148
Timor-Leste,TLS,Forest area (% of land area),AG.LND.FRST.ZS,2021,61.8493611297915
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Forest area (% of land area),AG.LND.FRST.ZS,2021,2.63427375610243
Tonga,TON,Forest area (% of land area),AG.LND.FRST.ZS,2021,12.4305555555556
South Asia (IDA & IBRD),TSA,Forest area (% of land area),AG.LND.FRST.ZS,2021,25.4285377097768
Sub-Saharan Africa (IDA & IBRD countries),TSS,Forest area (% of land area),AG.LND.FRST.ZS,2021,26.0844102587115
Trinidad and Tobago,TTO,Forest area (% of land area),AG.LND.FRST.ZS,2021,44.3996101364522
Tunisia,TUN,Forest area (% of land area),AG.LND.FRST.ZS,2021,4.53308444902163
Turkiye,TUR,Forest area (% of land area),AG.LND.FRST.ZS,2021,29.0741785013578
Tuvalu,TUV,Forest area (% of land area),AG.LND.FRST.ZS,2021,33.3333333333333
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,2021,51.1131180853466
Uganda,UGA,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.4534375623379
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,2021,16.7345529858474
Upper middle income,UMC,Forest area (% of land area),AG.LND.FRST.ZS,2021,29.2250540664168
Uruguay,URY,Forest area (% of land area),AG.LND.FRST.ZS,2021,11.7243743572163
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,2021,33.8669264120375
Uzbekistan,UZB,Forest area (% of land area),AG.LND.FRST.ZS,2021,8.43180461723851
St. Vincent and the Grenadines,VCT,Forest area (% of land area),AG.LND.FRST.ZS,2021,73.1794871794872
"Venezuela, RB",VEN,Forest area (% of land area),AG.LND.FRST.ZS,2021,52.3477807380534
British Virgin Islands,VGB,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.1333333333333
Virgin Islands (U.S.),VIR,Forest area (% of land area),AG.LND.FRST.ZS,2021,57.3142857142857
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2021,46.9611618580284
